,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:10:00,22.333333333333332,3.8444444444444446,20.511111111111113,19.08888888888889,5.777777777777778,2.577777777777778,-5.888888888888889,7.644444444444445,-12.066666666666666,7.777777777777778,-17.31111111111111,-2.8
2020-09-23 18:11:00,22.466666666666665,3.888888888888889,20.466666666666665,19.244444444444444,5.777777777777778,2.533333333333333,-5.844444444444444,7.8,-12.044444444444444,7.7555555555555555,-17.4,-2.8
2020-09-23 18:12:00,22.57777777777778,3.933333333333333,20.466666666666665,19.4,5.777777777777778,2.533333333333333,-5.8,7.911111111111111,-12.0,7.711111111111111,-17.466666666666665,-2.8
2020-09-23 18:13:00,22.644444444444446,4.022222222222222,20.488888888888887,19.555555555555557,5.777777777777778,2.577777777777778,-5.8,8.066666666666666,-11.955555555555556,7.666666666666667,-17.533333333333335,-2.7777777777777777
2020-09-23 18:14:00,22.711111111111112,4.111111111111111,20.511111111111113,19.711111111111112,5.777777777777778,2.6444444444444444,-5.844444444444444,8.244444444444444,-11.88888888888889,7.6,-17.6,-2.8
2020-09-23 18:15:00,22.77777777777778,4.2444444444444445,20.555555555555557,19.91111111111111,5.777777777777778,2.7111111111111112,-5.888888888888889,8.377777777777778,-11.777777777777779,7.533333333333333,-17.68888888888889,-2.8
2020-09-23 18:16:00,22.88888888888889,4.4222222222222225,20.555555555555557,20.11111111111111,5.777777777777778,2.7777777777777777,-5.911111111111111,8.511111111111111,-11.71111111111111,7.466666666666667,-17.755555555555556,-2.8222222222222224
2020-09-23 18:17:00,23.0,4.6,20.555555555555557,20.31111111111111,5.8,2.8222222222222224,-5.933333333333334,8.688888888888888,-11.6,7.377777777777778,-17.8,-2.8222222222222224
2020-09-23 18:18:00,23.11111111111111,4.777777777777778,20.511111111111113,20.533333333333335,5.822222222222222,2.8444444444444446,-6.0,8.866666666666667,-11.466666666666667,7.288888888888889,-17.844444444444445,-2.8666666666666667
2020-09-23 18:19:00,23.2,4.911111111111111,20.488888888888887,20.711111111111112,5.822222222222222,2.888888888888889,-6.066666666666666,9.022222222222222,-11.333333333333334,7.222222222222222,-17.933333333333334,-2.933333333333333
2020-09-23 18:20:00,23.266666666666666,5.022222222222222,20.444444444444443,20.866666666666667,5.822222222222222,2.933333333333333,-6.155555555555556,9.155555555555555,-11.177777777777777,7.111111111111111,-18.0,-2.977777777777778
2020-09-23 18:21:00,23.31111111111111,5.088888888888889,20.4,21.022222222222222,5.8,2.9555555555555557,-6.266666666666667,9.311111111111112,-11.0,7.044444444444444,-18.11111111111111,-3.0
2020-09-23 18:22:00,23.355555555555554,5.177777777777778,20.333333333333332,21.133333333333333,5.733333333333333,2.977777777777778,-6.4,9.444444444444445,-10.777777777777779,6.977777777777778,-18.177777777777777,-3.066666666666667
2020-09-23 18:23:00,23.377777777777776,5.266666666666667,20.288888888888888,21.266666666666666,5.666666666666667,3.0,-6.533333333333333,9.6,-10.577777777777778,6.911111111111111,-18.22222222222222,-3.1333333333333333
2020-09-23 18:24:00,23.42222222222222,5.377777777777778,20.266666666666666,21.42222222222222,5.5777777777777775,2.977777777777778,-6.666666666666667,9.777777777777779,-10.377777777777778,6.844444444444444,-18.266666666666666,-3.2222222222222223
2020-09-23 18:25:00,23.466666666666665,5.444444444444445,20.244444444444444,21.57777777777778,5.444444444444445,2.933333333333333,-6.8,10.0,-10.155555555555555,6.7555555555555555,-18.288888888888888,-3.3555555555555556
2020-09-23 18:26:00,23.533333333333335,5.511111111111111,20.244444444444444,21.711111111111112,5.288888888888889,2.8444444444444446,-6.955555555555556,10.222222222222221,-9.933333333333334,6.666666666666667,-18.31111111111111,-3.466666666666667
2020-09-23 18:27:00,23.555555555555557,5.5777777777777775,20.2,21.822222222222223,5.111111111111111,2.8,-7.088888888888889,10.422222222222222,-9.71111111111111,6.622222222222222,-18.355555555555554,-3.577777777777778
2020-09-23 18:28:00,23.57777777777778,5.622222222222222,20.133333333333333,21.91111111111111,4.933333333333334,2.7333333333333334,-7.2444444444444445,10.622222222222222,-9.511111111111111,6.555555555555555,-18.42222222222222,-3.688888888888889
2020-09-23 18:29:00,23.555555555555557,5.666666666666667,20.066666666666666,22.044444444444444,4.777777777777778,2.688888888888889,-7.4,10.844444444444445,-9.311111111111112,6.488888888888889,-18.488888888888887,-3.8
2020-09-23 18:30:00,23.533333333333335,5.666666666666667,19.955555555555556,22.2,4.5777777777777775,2.6666666666666665,-7.555555555555555,11.066666666666666,-9.11111111111111,6.4222222222222225,-18.57777777777778,-3.888888888888889
2020-09-23 18:31:00,23.488888888888887,5.644444444444445,19.8,22.333333333333332,4.4,2.688888888888889,-7.711111111111111,11.266666666666667,-8.911111111111111,6.333333333333333,-18.666666666666668,-3.9555555555555557
2020-09-23 18:32:00,23.444444444444443,5.644444444444445,19.666666666666668,22.444444444444443,4.2,2.688888888888889,-7.844444444444444,11.488888888888889,-8.666666666666666,6.2444444444444445,-18.77777777777778,-4.044444444444444
2020-09-23 18:33:00,23.377777777777776,5.644444444444445,19.57777777777778,22.511111111111113,4.022222222222222,2.6444444444444444,-7.977777777777778,11.71111111111111,-8.4,6.133333333333334,-18.88888888888889,-4.111111111111111
2020-09-23 18:34:00,23.31111111111111,5.644444444444445,19.533333333333335,22.57777777777778,3.8666666666666667,2.6444444444444444,-8.11111111111111,11.911111111111111,-8.11111111111111,6.0,-19.0,-4.155555555555556
2020-09-23 18:35:00,23.244444444444444,5.666666666666667,19.488888888888887,22.666666666666668,3.7555555555555555,2.688888888888889,-8.28888888888889,12.133333333333333,-7.822222222222222,5.844444444444444,-19.11111111111111,-4.177777777777778
2020-09-23 18:36:00,23.2,5.688888888888889,19.444444444444443,22.755555555555556,3.688888888888889,2.7333333333333334,-8.466666666666667,12.377777777777778,-7.533333333333333,5.688888888888889,-19.22222222222222,-4.177777777777778
2020-09-23 18:37:00,23.133333333333333,5.666666666666667,19.42222222222222,22.844444444444445,3.6222222222222222,2.7777777777777777,-8.666666666666666,12.644444444444444,-7.2444444444444445,5.533333333333333,-19.333333333333332,-4.177777777777778
2020-09-23 18:38:00,23.044444444444444,5.666666666666667,19.377777777777776,22.88888888888889,3.577777777777778,2.7777777777777777,-8.88888888888889,12.911111111111111,-7.0,5.4222222222222225,-19.42222222222222,-4.155555555555556
2020-09-23 18:39:00,22.933333333333334,5.688888888888889,19.377777777777776,22.955555555555556,3.533333333333333,2.7333333333333334,-9.133333333333333,13.177777777777777,-6.8,5.288888888888889,-19.533333333333335,-4.111111111111111
2020-09-23 18:40:00,22.77777777777778,5.711111111111111,19.42222222222222,23.022222222222222,3.466666666666667,2.688888888888889,-9.377777777777778,13.444444444444445,-6.5777777777777775,5.177777777777778,-19.622222222222224,-4.066666666666666
2020-09-23 18:41:00,22.6,5.733333333333333,19.488888888888887,23.066666666666666,3.3555555555555556,2.6444444444444444,-9.644444444444444,13.688888888888888,-6.355555555555555,5.088888888888889,-19.711111111111112,-4.0
2020-09-23 18:42:00,22.42222222222222,5.733333333333333,19.57777777777778,23.155555555555555,3.2444444444444445,2.6,-9.88888888888889,13.911111111111111,-6.155555555555556,4.977777777777778,-19.77777777777778,-3.933333333333333
2020-09-23 18:43:00,22.2,5.688888888888889,19.644444444444446,23.266666666666666,3.1555555555555554,2.5555555555555554,-10.133333333333333,14.133333333333333,-5.955555555555556,4.888888888888889,-19.8,-3.8666666666666667
2020-09-23 18:44:00,21.955555555555556,5.622222222222222,19.711111111111112,23.4,3.066666666666667,2.5555555555555554,-10.4,14.333333333333334,-5.7555555555555555,4.822222222222222,-19.8,-3.7555555555555555
2020-09-23 18:45:00,21.755555555555556,5.555555555555555,19.77777777777778,23.488888888888887,2.977777777777778,2.6,-10.644444444444444,14.555555555555555,-5.555555555555555,4.777777777777778,-19.844444444444445,-3.6666666666666665
2020-09-23 18:46:00,21.555555555555557,5.488888888888889,19.844444444444445,23.555555555555557,2.888888888888889,2.6444444444444444,-10.88888888888889,14.755555555555556,-5.377777777777778,4.777777777777778,-19.866666666666667,-3.577777777777778
2020-09-23 18:47:00,21.333333333333332,5.4,19.88888888888889,23.644444444444446,2.8444444444444446,2.7111111111111112,-11.133333333333333,14.911111111111111,-5.222222222222222,4.822222222222222,-19.844444444444445,-3.533333333333333
2020-09-23 18:48:00,21.155555555555555,5.311111111111111,19.933333333333334,23.711111111111112,2.7555555555555555,2.7555555555555555,-11.377777777777778,15.044444444444444,-5.066666666666666,4.888888888888889,-19.844444444444445,-3.533333333333333
2020-09-23 18:49:00,20.955555555555556,5.266666666666667,19.933333333333334,23.822222222222223,2.6222222222222222,2.7777777777777777,-11.644444444444444,15.133333333333333,-4.911111111111111,4.977777777777778,-19.822222222222223,-3.488888888888889
2020-09-23 18:50:00,20.77777777777778,5.2444444444444445,19.933333333333334,23.88888888888889,2.533333333333333,2.8,-11.955555555555556,15.2,-4.7555555555555555,5.022222222222222,-19.77777777777778,-3.422222222222222
2020-09-23 18:51:00,20.6,5.2,19.955555555555556,23.977777777777778,2.422222222222222,2.8444444444444446,-12.28888888888889,15.266666666666667,-4.555555555555555,5.088888888888889,-19.755555555555556,-3.3555555555555556
2020-09-23 18:52:00,20.42222222222222,5.155555555555556,19.977777777777778,24.044444444444444,2.2888888888888888,2.911111111111111,-12.6,15.333333333333334,-4.333333333333333,5.155555555555556,-19.77777777777778,-3.2888888888888888
2020-09-23 18:53:00,20.22222222222222,5.133333333333334,20.044444444444444,24.11111111111111,2.1555555555555554,2.9555555555555557,-12.88888888888889,15.377777777777778,-4.133333333333334,5.222222222222222,-19.77777777777778,-3.2222222222222223
2020-09-23 18:54:00,20.066666666666666,5.155555555555556,20.11111111111111,24.155555555555555,2.022222222222222,3.0,-13.2,15.444444444444445,-3.9555555555555557,5.288888888888889,-19.755555555555556,-3.1555555555555554
2020-09-23 18:55:00,19.933333333333334,5.2,20.155555555555555,24.2,1.8666666666666667,3.022222222222222,-13.511111111111111,15.533333333333333,-3.8,5.333333333333333,-19.755555555555556,-3.066666666666667
2020-09-23 18:56:00,19.77777777777778,5.222222222222222,20.244444444444444,24.266666666666666,1.711111111111111,3.0444444444444443,-13.777777777777779,15.6,-3.688888888888889,5.4,-19.8,-3.0
2020-09-23 18:57:00,19.666666666666668,5.2444444444444445,20.288888888888888,24.31111111111111,1.6,3.066666666666667,-14.0,15.688888888888888,-3.6222222222222222,5.466666666666667,-19.844444444444445,-2.911111111111111
2020-09-23 18:58:00,19.6,5.222222222222222,20.31111111111111,24.377777777777776,1.4444444444444444,3.066666666666667,-14.177777777777777,15.733333333333333,-3.511111111111111,5.533333333333333,-19.88888888888889,-2.8222222222222224
2020-09-23 18:59:00,19.533333333333335,5.222222222222222,20.288888888888888,24.4,1.3111111111111111,3.066666666666667,-14.311111111111112,15.755555555555556,-3.4444444444444446,5.6,-19.933333333333334,-2.7111111111111112
2020-09-23 19:00:00,19.466666666666665,5.222222222222222,20.266666666666666,24.377777777777776,1.2,3.0444444444444443,-14.466666666666667,15.8,-3.3777777777777778,5.666666666666667,-19.955555555555556,-2.6222222222222222
2020-09-23 19:01:00,19.377777777777776,5.2,20.266666666666666,24.355555555555554,1.0666666666666667,2.977777777777778,-14.622222222222222,15.822222222222223,-3.311111111111111,5.7555555555555555,-19.955555555555556,-2.511111111111111
2020-09-23 19:02:00,19.266666666666666,5.155555555555556,20.266666666666666,24.31111111111111,0.8888888888888888,2.9555555555555557,-14.822222222222223,15.8,-3.2666666666666666,5.866666666666666,-19.977777777777778,-2.422222222222222
2020-09-23 19:03:00,19.155555555555555,5.088888888888889,20.31111111111111,24.266666666666666,0.7111111111111111,2.911111111111111,-15.022222222222222,15.733333333333333,-3.2444444444444445,6.0,-19.977777777777778,-2.2888888888888888
2020-09-23 19:04:00,19.044444444444444,5.066666666666666,20.333333333333332,24.266666666666666,0.5555555555555556,2.8666666666666667,-15.2,15.71111111111111,-3.2222222222222223,6.133333333333334,-19.955555555555556,-2.1555555555555554
2020-09-23 19:05:00,18.933333333333334,5.044444444444444,20.377777777777776,24.288888888888888,0.4222222222222222,2.8222222222222224,-15.355555555555556,15.71111111111111,-3.2,6.288888888888889,-19.933333333333334,-2.022222222222222
2020-09-23 19:06:00,18.844444444444445,5.066666666666666,20.444444444444443,24.355555555555554,0.28888888888888886,2.8222222222222224,-15.488888888888889,15.688888888888888,-3.2,6.4222222222222225,-19.91111111111111,-1.8666666666666667
2020-09-23 19:07:00,18.755555555555556,5.066666666666666,20.511111111111113,24.466666666666665,0.2,2.8444444444444446,-15.6,15.644444444444444,-3.2444444444444445,6.533333333333333,-19.91111111111111,-1.711111111111111
2020-09-23 19:08:00,18.711111111111112,5.022222222222222,20.57777777777778,24.555555555555557,0.1111111111111111,2.911111111111111,-15.733333333333333,15.555555555555555,-3.2888888888888888,6.644444444444445,-19.955555555555556,-1.5777777777777777
2020-09-23 19:09:00,18.644444444444446,4.977777777777778,20.644444444444446,24.644444444444446,0.022222222222222223,3.0,-15.866666666666667,15.422222222222222,-3.3333333333333335,6.7555555555555555,-19.977777777777778,-1.4444444444444444
2020-09-23 19:10:00,18.622222222222224,4.977777777777778,20.733333333333334,24.711111111111112,-0.044444444444444446,3.111111111111111,-16.0,15.244444444444444,-3.3777777777777778,6.866666666666666,-20.022222222222222,-1.288888888888889
2020-09-23 19:11:00,18.57777777777778,5.022222222222222,20.77777777777778,24.77777777777778,-0.06666666666666667,3.2666666666666666,-16.08888888888889,15.066666666666666,-3.422222222222222,7.0,-20.08888888888889,-1.1555555555555554
2020-09-23 19:12:00,18.555555555555557,5.044444444444444,20.822222222222223,24.844444444444445,-0.06666666666666667,3.4,-16.22222222222222,14.933333333333334,-3.422222222222222,7.111111111111111,-20.177777777777777,-1.0222222222222221
2020-09-23 19:13:00,18.511111111111113,5.111111111111111,20.88888888888889,24.88888888888889,-0.044444444444444446,3.5555555555555554,-16.377777777777776,14.777777777777779,-3.422222222222222,7.266666666666667,-20.266666666666666,-0.9111111111111111
2020-09-23 19:14:00,18.466666666666665,5.155555555555556,20.977777777777778,24.91111111111111,0.0,3.688888888888889,-16.533333333333335,14.6,-3.422222222222222,7.444444444444445,-20.377777777777776,-0.8444444444444444
2020-09-23 19:15:00,18.377777777777776,5.222222222222222,21.11111111111111,24.955555555555556,0.08888888888888889,3.8222222222222224,-16.666666666666668,14.422222222222222,-3.422222222222222,7.622222222222222,-20.488888888888887,-0.7777777777777778
2020-09-23 19:16:00,18.31111111111111,5.288888888888889,21.244444444444444,25.0,0.2,3.911111111111111,-16.77777777777778,14.28888888888889,-3.4,7.822222222222222,-20.57777777777778,-0.7333333333333333
2020-09-23 19:17:00,18.22222222222222,5.355555555555555,21.355555555555554,25.044444444444444,0.3111111111111111,4.022222222222222,-16.88888888888889,14.155555555555555,-3.4,8.022222222222222,-20.622222222222224,-0.6444444444444445
2020-09-23 19:18:00,18.133333333333333,5.4,21.444444444444443,25.08888888888889,0.4222222222222222,4.155555555555556,-17.044444444444444,13.977777777777778,-3.422222222222222,8.244444444444444,-20.644444444444446,-0.5555555555555556
2020-09-23 19:19:00,18.022222222222222,5.4222222222222225,21.488888888888887,25.11111111111111,0.5333333333333333,4.288888888888889,-17.2,13.822222222222223,-3.422222222222222,8.511111111111111,-20.644444444444446,-0.5111111111111111
2020-09-23 19:20:00,17.91111111111111,5.4,21.511111111111113,25.133333333333333,0.6,4.377777777777778,-17.355555555555554,13.644444444444444,-3.4444444444444446,8.777777777777779,-20.644444444444446,-0.4888888888888889
2020-09-23 19:21:00,17.77777777777778,5.377777777777778,21.555555555555557,25.133333333333333,0.6666666666666666,4.511111111111111,-17.533333333333335,13.466666666666667,-3.466666666666667,9.022222222222222,-20.622222222222224,-0.4888888888888889
2020-09-23 19:22:00,17.644444444444446,5.377777777777778,21.57777777777778,25.155555555555555,0.7333333333333333,4.644444444444445,-17.711111111111112,13.244444444444444,-3.511111111111111,9.266666666666667,-20.57777777777778,-0.4888888888888889
2020-09-23 19:23:00,17.511111111111113,5.355555555555555,21.6,25.2,0.7777777777777778,4.777777777777778,-17.844444444444445,13.044444444444444,-3.5555555555555554,9.466666666666667,-20.511111111111113,-0.4888888888888889
2020-09-23 19:24:00,17.377777777777776,5.333333333333333,21.6,25.244444444444444,0.8444444444444444,4.911111111111111,-18.0,12.866666666666667,-3.6,9.688888888888888,-20.444444444444443,-0.5333333333333333
2020-09-23 19:25:00,17.266666666666666,5.333333333333333,21.555555555555557,25.288888888888888,0.8888888888888888,5.044444444444444,-18.133333333333333,12.666666666666666,-3.6666666666666665,9.911111111111111,-20.4,-0.6222222222222222
2020-09-23 19:26:00,17.177777777777777,5.333333333333333,21.533333333333335,25.333333333333332,0.9777777777777777,5.177777777777778,-18.244444444444444,12.511111111111111,-3.7333333333333334,10.11111111111111,-20.377777777777776,-0.7555555555555555
2020-09-23 19:27:00,17.133333333333333,5.333333333333333,21.511111111111113,25.333333333333332,1.0888888888888888,5.288888888888889,-18.377777777777776,12.377777777777778,-3.8,10.311111111111112,-20.4,-0.8888888888888888
2020-09-23 19:28:00,17.133333333333333,5.333333333333333,21.511111111111113,25.288888888888888,1.2222222222222223,5.377777777777778,-18.466666666666665,12.266666666666667,-3.888888888888889,10.511111111111111,-20.444444444444443,-0.9777777777777777
2020-09-23 19:29:00,17.11111111111111,5.377777777777778,21.488888888888887,25.2,1.3555555555555556,5.444444444444445,-18.511111111111113,12.155555555555555,-3.977777777777778,10.688888888888888,-20.533333333333335,-1.0666666666666667
2020-09-23 19:30:00,17.08888888888889,5.444444444444445,21.42222222222222,25.133333333333333,1.511111111111111,5.511111111111111,-18.555555555555557,12.066666666666666,-4.088888888888889,10.88888888888889,-20.6,-1.1333333333333333
2020-09-23 19:31:00,17.066666666666666,5.511111111111111,21.31111111111111,25.08888888888889,1.6888888888888889,5.6,-18.644444444444446,12.022222222222222,-4.2,11.088888888888889,-20.711111111111112,-1.2
2020-09-23 19:32:00,17.044444444444444,5.6,21.2,25.022222222222222,1.8444444444444446,5.711111111111111,-18.733333333333334,12.022222222222222,-4.288888888888889,11.28888888888889,-20.844444444444445,-1.2444444444444445
2020-09-23 19:33:00,17.022222222222222,5.733333333333333,21.11111111111111,24.977777777777778,2.0,5.844444444444444,-18.8,12.044444444444444,-4.377777777777778,11.444444444444445,-20.977777777777778,-1.2444444444444445
2020-09-23 19:34:00,17.022222222222222,5.822222222222222,21.066666666666666,24.88888888888889,2.2,6.0,-18.866666666666667,12.11111111111111,-4.511111111111111,11.577777777777778,-21.11111111111111,-1.288888888888889
2020-09-23 19:35:00,17.044444444444444,5.911111111111111,21.022222222222222,24.8,2.4,6.177777777777778,-18.88888888888889,12.2,-4.622222222222222,11.733333333333333,-21.244444444444444,-1.3555555555555556
2020-09-23 19:36:00,17.044444444444444,6.0,20.955555555555556,24.666666666666668,2.6,6.355555555555555,-18.933333333333334,12.244444444444444,-4.777777777777778,11.88888888888889,-21.4,-1.4222222222222223
2020-09-23 19:37:00,17.0,6.088888888888889,20.88888888888889,24.533333333333335,2.8,6.488888888888889,-18.955555555555556,12.28888888888889,-4.911111111111111,12.066666666666666,-21.555555555555557,-1.488888888888889
2020-09-23 19:38:00,16.955555555555556,6.2,20.8,24.355555555555554,2.9555555555555557,6.644444444444445,-19.0,12.333333333333334,-5.0,12.266666666666667,-21.711111111111112,-1.6
2020-09-23 19:39:00,16.88888888888889,6.311111111111111,20.711111111111112,24.177777777777777,3.111111111111111,6.8,-19.0,12.355555555555556,-5.088888888888889,12.488888888888889,-21.88888888888889,-1.711111111111111
2020-09-23 19:40:00,16.844444444444445,6.4,20.666666666666668,24.0,3.2888888888888888,6.977777777777778,-18.955555555555556,12.355555555555556,-5.133333333333334,12.688888888888888,-22.022222222222222,-1.8222222222222222
2020-09-23 19:41:00,16.822222222222223,6.466666666666667,20.57777777777778,23.844444444444445,3.511111111111111,7.133333333333334,-18.933333333333334,12.4,-5.155555555555556,12.844444444444445,-22.155555555555555,-1.9333333333333333
2020-09-23 19:42:00,16.755555555555556,6.511111111111111,20.533333333333335,23.666666666666668,3.688888888888889,7.266666666666667,-18.91111111111111,12.466666666666667,-5.133333333333334,12.977777777777778,-22.31111111111111,-2.088888888888889
2020-09-23 19:43:00,16.644444444444446,6.6,20.488888888888887,23.488888888888887,3.888888888888889,7.377777777777778,-18.933333333333334,12.577777777777778,-5.111111111111111,13.088888888888889,-22.42222222222222,-2.2222222222222223
2020-09-23 19:44:00,16.555555555555557,6.688888888888889,20.444444444444443,23.333333333333332,4.066666666666666,7.511111111111111,-18.977777777777778,12.688888888888888,-5.088888888888889,13.222222222222221,-22.511111111111113,-2.3333333333333335
2020-09-23 19:45:00,16.444444444444443,6.733333333333333,20.4,23.177777777777777,4.222222222222222,7.622222222222222,-19.0,12.777777777777779,-5.088888888888889,13.4,-22.6,-2.422222222222222
2020-09-23 19:46:00,16.333333333333332,6.8,20.333333333333332,23.022222222222222,4.377777777777778,7.733333333333333,-19.044444444444444,12.866666666666667,-5.044444444444444,13.577777777777778,-22.711111111111112,-2.533333333333333
2020-09-23 19:47:00,16.244444444444444,6.888888888888889,20.288888888888888,22.88888888888889,4.5777777777777775,7.822222222222222,-19.08888888888889,12.977777777777778,-5.0,13.755555555555556,-22.844444444444445,-2.6444444444444444
2020-09-23 19:48:00,16.155555555555555,7.022222222222222,20.2,22.733333333333334,4.8,7.933333333333334,-19.08888888888889,13.088888888888889,-4.955555555555556,13.911111111111111,-22.977777777777778,-2.7555555555555555
2020-09-23 19:49:00,16.08888888888889,7.133333333333334,20.133333333333333,22.555555555555557,5.0,8.022222222222222,-19.08888888888889,13.177777777777777,-4.911111111111111,14.044444444444444,-23.133333333333333,-2.8222222222222224
2020-09-23 19:50:00,16.022222222222222,7.2444444444444445,20.044444444444444,22.333333333333332,5.177777777777778,8.088888888888889,-19.08888888888889,13.222222222222221,-4.888888888888889,14.155555555555555,-23.288888888888888,-2.8666666666666667
2020-09-23 19:51:00,15.977777777777778,7.311111111111111,19.91111111111111,22.11111111111111,5.355555555555555,8.133333333333333,-19.08888888888889,13.244444444444444,-4.822222222222222,14.244444444444444,-23.42222222222222,-2.933333333333333
2020-09-23 19:52:00,15.933333333333334,7.377777777777778,19.8,21.866666666666667,5.533333333333333,8.133333333333333,-19.066666666666666,13.28888888888889,-4.711111111111111,14.355555555555556,-23.533333333333335,-2.9555555555555557
2020-09-23 19:53:00,15.844444444444445,7.444444444444445,19.68888888888889,21.644444444444446,5.711111111111111,8.11111111111111,-19.044444444444444,13.355555555555556,-4.622222222222222,14.444444444444445,-23.622222222222224,-2.9555555555555557
2020-09-23 19:54:00,15.755555555555556,7.466666666666667,19.57777777777778,21.444444444444443,5.933333333333334,8.11111111111111,-19.022222222222222,13.422222222222222,-4.5777777777777775,14.555555555555555,-23.733333333333334,-2.977777777777778
2020-09-23 19:55:00,15.622222222222222,7.488888888888889,19.488888888888887,21.244444444444444,6.133333333333334,8.11111111111111,-19.0,13.511111111111111,-4.5777777777777775,14.688888888888888,-23.822222222222223,-3.022222222222222
2020-09-23 19:56:00,15.488888888888889,7.466666666666667,19.4,21.022222222222222,6.333333333333333,8.088888888888889,-19.0,13.577777777777778,-4.6,14.8,-23.91111111111111,-3.088888888888889
2020-09-23 19:57:00,15.355555555555556,7.444444444444445,19.355555555555554,20.8,6.555555555555555,8.088888888888889,-19.0,13.622222222222222,-4.644444444444445,14.911111111111111,-23.977777777777778,-3.1333333333333333
2020-09-23 19:58:00,15.244444444444444,7.377777777777778,19.333333333333332,20.57777777777778,6.777777777777778,8.044444444444444,-18.955555555555556,13.666666666666666,-4.688888888888889,14.977777777777778,-24.066666666666666,-3.1555555555555554
2020-09-23 19:59:00,15.155555555555555,7.311111111111111,19.288888888888888,20.377777777777776,6.977777777777778,8.044444444444444,-18.88888888888889,13.71111111111111,-4.7555555555555555,15.022222222222222,-24.133333333333333,-3.1777777777777776
2020-09-23 20:00:00,15.088888888888889,7.222222222222222,19.244444444444444,20.133333333333333,7.177777777777778,8.044444444444444,-18.822222222222223,13.733333333333333,-4.844444444444444,15.044444444444444,-24.155555555555555,-3.2
2020-09-23 20:01:00,15.044444444444444,7.133333333333334,19.244444444444444,19.933333333333334,7.355555555555555,8.066666666666666,-18.733333333333334,13.755555555555556,-4.933333333333334,15.066666666666666,-24.155555555555555,-3.1777777777777776
2020-09-23 20:02:00,15.0,7.044444444444444,19.266666666666666,19.733333333333334,7.533333333333333,8.088888888888889,-18.666666666666668,13.777777777777779,-5.044444444444444,15.066666666666666,-24.177777777777777,-3.1555555555555554
2020-09-23 20:03:00,15.0,6.955555555555556,19.288888888888888,19.57777777777778,7.666666666666667,8.11111111111111,-18.6,13.844444444444445,-5.155555555555556,15.066666666666666,-24.2,-3.1555555555555554
2020-09-23 20:04:00,15.022222222222222,6.844444444444444,19.31111111111111,19.466666666666665,7.777777777777778,8.133333333333333,-18.533333333333335,13.933333333333334,-5.288888888888889,15.066666666666666,-24.22222222222222,-3.1555555555555554
2020-09-23 20:05:00,15.044444444444444,6.7555555555555555,19.377777777777776,19.355555555555554,7.888888888888889,8.155555555555555,-18.42222222222222,14.044444444444444,-5.4,15.066666666666666,-24.22222222222222,-3.1333333333333333
2020-09-23 20:06:00,15.088888888888889,6.644444444444445,19.444444444444443,19.244444444444444,7.977777777777778,8.133333333333333,-18.288888888888888,14.177777777777777,-5.555555555555555,15.11111111111111,-24.22222222222222,-3.1333333333333333
2020-09-23 20:07:00,15.177777777777777,6.555555555555555,19.488888888888887,19.08888888888889,8.044444444444444,8.11111111111111,-18.177777777777777,14.355555555555556,-5.688888888888889,15.2,-24.22222222222222,-3.111111111111111
2020-09-23 20:08:00,15.28888888888889,6.488888888888889,19.533333333333335,18.955555555555556,8.088888888888889,8.088888888888889,-18.066666666666666,14.488888888888889,-5.777777777777778,15.333333333333334,-24.22222222222222,-3.088888888888889
2020-09-23 20:09:00,15.422222222222222,6.4,19.6,18.8,8.11111111111111,8.11111111111111,-17.91111111111111,14.6,-5.866666666666666,15.444444444444445,-24.2,-3.022222222222222
2020-09-23 20:10:00,15.533333333333333,6.311111111111111,19.68888888888889,18.666666666666668,8.133333333333333,8.155555555555555,-17.755555555555556,14.755555555555556,-5.933333333333334,15.533333333333333,-24.177777777777777,-2.9555555555555557
2020-09-23 20:11:00,15.6,6.222222222222222,19.77777777777778,18.555555555555557,8.155555555555555,8.2,-17.57777777777778,14.911111111111111,-5.977777777777778,15.644444444444444,-24.177777777777777,-2.888888888888889
2020-09-23 20:12:00,15.644444444444444,6.133333333333334,19.844444444444445,18.444444444444443,8.133333333333333,8.266666666666667,-17.377777777777776,15.066666666666666,-6.0,15.777777777777779,-24.155555555555555,-2.7777777777777777
2020-09-23 20:13:00,15.666666666666666,6.088888888888889,19.91111111111111,18.377777777777776,8.11111111111111,8.333333333333334,-17.2,15.2,-5.977777777777778,15.866666666666667,-24.11111111111111,-2.7111111111111112
2020-09-23 20:14:00,15.71111111111111,6.0,19.977777777777778,18.355555555555554,8.088888888888889,8.4,-17.066666666666666,15.311111111111112,-5.977777777777778,15.955555555555556,-24.044444444444444,-2.6666666666666665
2020-09-23 20:15:00,15.733333333333333,5.911111111111111,20.044444444444444,18.333333333333332,8.088888888888889,8.422222222222222,-16.933333333333334,15.4,-5.955555555555556,16.044444444444444,-23.955555555555556,-2.6444444444444444
2020-09-23 20:16:00,15.733333333333333,5.777777777777778,20.155555555555555,18.31111111111111,8.11111111111111,8.4,-16.755555555555556,15.466666666666667,-5.933333333333334,16.11111111111111,-23.822222222222223,-2.577777777777778
